60,SuperU,67,Super U MARCKOLSHEIM,Super_U_MARCKOLSHEIM,67390 MARCKOLSHEIM,14 Avenue De L'Europe 67390 MARCKOLSHEIM,48.16467667,7.55572319,https://www.coursesu.com/?store=60716
61,SuperU,67,Super U MOLSHEIM,Super_U_MOLSHEIM,67120 MOLSHEIM,33 A Route De Dachstein 67120 MOLSHEIM,48.54169083,7.50368977,https://www.coursesu.com/?store=60038
62,SuperU,67,Super U MUTZIG,Super_U_MUTZIG,67190 MUTZIG,Zac De Mittelfeld Espace Atrium Mittelfeld67190 MUTZIG,48.53242111,7.47051001,https://www.coursesu.com/?store=60037
63,SuperU,67,Super U RUSS SCHIRMECK,Super_U_RUSS_SCHIRMECK,67130 RUSS,1 Rue De La Creuse Fontaine Russ67130 RUSS,48.49326706,7.25123501,https://www.coursesu.com/?store=60715
64,SuperU,67,Super U SAVERNE,Super_U_SAVERNE,67700 SAVERNE,15 Rue Des Bains 67700 SAVERNE,48.73813629,7.36545181,https://www.coursesu.com/?store=60063
65,SuperU,67,Super U SELTZ,Super_U_SELTZ,67470 SELTZ,Rue De Hatten 67470 SELTZ,48.89590836,8.08685017,https://www.coursesu.com/?store=60704
66,SuperU,67,Super U TRUCHTERSHEIM,Super_U_TRUCHTERSHEIM,67370 TRUCHTERSHEIM,29 Rue De La Gare 67370 TRUCHTERSHEIM,48.6576767,7.60477448,https://www.coursesu.com/?store=60001
67,SuperU,67,Super U VILLE,Super_U_VILLE,67220 VILLE,Rue De L Ungersberg Cs 2005767220 VILLE,48.33951187,7.31471014,https://www.coursesu.com/?store=60743
68,SuperU,67,Super U WOERTH,Super_U_WOERTH,67360 WOERTH,Route De Haguenau Zac67360 WOERTH,48.93304062,7.74714994,https://www.coursesu.com/?store=60748
69,SuperU,67,Super U WOLFISHEIM,Super_U_WOLFISHEIM,67202 WOLFISHEIM,1 A Rue Hans Arp 67202 WOLFISHEIM,48.58972931,7.67049599,https://www.coursesu.com/?store=60081
70,SuperU,67,U Express CRONENBOURG,U_Express_CRONENBOURG,67200 STRASBOURG,26 Allee De La Houblonniere 67200 STRASBOURG,48.5933609,7.71397018,https://www.coursesu.com/?store=68517
71,SuperU,67,U Express STRASBOURG GRAND RUE,U_Express_STRASBOURG_GRAND_RUE,67000 STRASBOURG,5 Grand Rue 67000 STRASBOURG,48.58261108,7.73986292,https://www.coursesu.com/?store=68531
72,SuperU,67,U Express STRASBOURG ROBERTSAU,U_Express_STRASBOURG_ROBERTSAU,67000 STRASBOURG,67 Rue Boecklin 67000 STRASBOURG,48.60043335,7.78040886,https://www.coursesu.com/?store=60702
73,SuperU,67,U Express STRASBOURG YSER,U_Express_STRASBOURG_YSER,67000 STRASBOURG,51 Rue De L Yser 67000 STRASBOURG,48.58586884,7.78022909,https://www.coursesu.com/?store=60072
74,SuperU,67,U Express SUNDHOUSE,U_Express_SUNDHOUSE,67920 SUNDHOUSE,2 Rue De Wittisheim 67920 SUNDHOUSE,48.25204849,7.59648514,https://www.coursesu.com/?store=60029
75,SuperU,13,Super U BOUC BEL AIR,Super_U_BOUC_BEL_AIR,13320 BOUC BEL AIR,687 Avenue De Violesi Rn 8n13320 BOUC BEL AIR,43.44129181,5.39773989,https://www.coursesu.com/?store=90543
76,SuperU,13,Super U CHATEAURENARD,Super_U_CHATEAURENARD,13160 CHATEAURENARD,Chemin De L Oratoire 13160 CHATEAURENARD,43.88840103,4.85166979,https://www.coursesu.com/?store=90076
77,SuperU,13,Super U LA FARE LES OLIVIERS,Super_U_LA_FARE_LES_OLIVIERS,13580 LA FARE LES OLIVIERS,Avenue De Montricher 13580 LA FARE LES OLIVIERS,43.54961014,5.18372011,https://www.coursesu.com/?store=90347
78,SuperU,13,Super U MARSEILLE SAKAKINI,Super_U_MARSEILLE_SAKAKINI,13005 MARSEILLE,95 Boulevard Sakakini 13005 MARSEILLE,43.29392242,5.40169001,https://www.coursesu.com/?store=90451
79,SuperU,13,Super U MARSEILLE ST PIERRE,Super_U_MARSEILLE_ST_PIERRE,13005 MARSEILLE,135 Rue Saint Pierre 13005 MARSEILLE,43.29196548,5.39338017,https://www.coursesu.com/?store=90249
80,SuperU,13,Super U MARSEILLE TADDEI,Super_U_MARSEILLE_TADDEI,13007 MARSEILLE,6 Rue Francois Taddei Bp 2513007 MARSEILLE,43.28773117,5.36352921,https://www.coursesu.com/?store=90177
81,SuperU,13,Super U ST MARTIN DE CRAU,Super_U_ST_MARTIN_DE_CRAU,13310 ST MARTIN DE CRAU,Avenue De Markgroningen Zone Artisanale Du Salat13310 ST MARTIN DE CRAU,43.63946152,4.79792023,https://www.coursesu.com/?store=90251
82,SuperU,13,U Express AIX EN PROV.EUROPE,U_Express_AIX_EN_PROV.EUROPE,13090 AIX EN PROVENCE,Avenue De L Europe 13090 AIX EN PROVENCE,43.524189,5.43322992,https://www.coursesu.com/?store=90453
83,SuperU,13,U Express ALLAUCH,U_Express_ALLAUCH,13190 ALLAUCH,250 Route Des 4 Saisons 13190 ALLAUCH,43.3290596,5.48999977,https://www.coursesu.com/?store=90314
84,SuperU,13,U Express ISTRES,U_Express_ISTRES,13800 ISTRES,Boulevard Jean Marie L Huillier 13800 ISTRES,43.51351929,4.9858799,https://www.coursesu.com/?store=90596
85,SuperU,13,U Express MARSEILLE E.PIERRE,U_Express_MARSEILLE_E.PIERRE,13005 MARSEILLE,77 Boulevard Eugene Pierre 13005 MARSEILLE,43.29549789,5.39081621,https://www.coursesu.com/?store=90174
86,SuperU,13,U Express NOVES ,U_Express_NOVES_,13550 NOVES,5 Avenue Joliot Curie 13550 NOVES,43.87739944,4.90370989,https://www.coursesu.com/?store=90681
87,SuperU,13,U Express ROGNONAS ,U_Express_ROGNONAS_,13870 ROGNONAS,23 Bis Avenue Du General De Gaulle 13870 ROGNONAS,43.903047,4.803553,https://www.coursesu.com/?store=90611
88,SuperU,13,U Express ST CANNAT ,U_Express_ST_CANNAT_,13760 ST CANNAT,Route D Avignon Espace Daumas13760 ST CANNAT,43.61846924,5.30695009,https://www.coursesu.com/?store=91278
89,SuperU,13,U Express VENELLES,U_Express_VENELLES,13770 VENELLES,Rue Des Ecoles 13770 VENELLES,43.59880829,5.4833498,https://www.coursesu.com/?store=90660
90,SuperU,14,Hyper U BLAINVILLE/ORNE ,Hyper_U_BLAINVILLE_ORNE_,14550 BLAINVILLE/ORNE,1 ROND POINT ROYAL NORFOLK 14550 BLAINVILLE/ORNE,49.232125,-0.293419,https://www.coursesu.com/?store=25384
91,SuperU,14,Hyper U DOUVRES LA DELIVRANDE ,Hyper_U_DOUVRES_LA_DELIVRANDE_,14440 DOUVRES LA DELIVRANDE,VOIE DES ALLIES 14440 DOUVRES LA DELIVRANDE,49.30080032,-0.38045999,https://www.coursesu.com/?store=21309
